x,y,z1,z2
0.597818,0.462242,0.823487,0.515387
0.608515,0.282765,-0.915842,-1.74504
0.786007,0.021469,0.14522,0.216871
0.557275,0.456718,-0.201726,0.262775
0.57145,0.294774,-0.57918,-0.637048
0.24329,0.489906,-0.876629,-0.811008
0.438071,0.302205,-2.007466,-1.481131
0.666056,0.330175,1.515173,1.474826
0.36846,0.242069,-1.135124,-1.258346
0.558007,0.310307,-0.339079,-0.826157
0.291508,0.082719,1.31529,1.864306
0.506889,0.285924,-0.320968,-1.049122
0.370413,0.314519,-1.647361,-1.800238
0.901671,0.270298,0.910429,0.639396
0.649378,0.172305,0.392934,0.095951
0.035996,0.014755,-1.210528,-2.373457
0.537362,0.048524,0.828897,1.054063
0.880522,0.311727,1.479362,1.328048
0.837827,0.380087,-0.938561,-0.240087
0.035187,0.2645,-0.268659,-0.83253
0.651072,0.298802,-0.391163,-0.363597
0.625681,0.420874,0.149213,0.00404
0.203098,0.256352,0.231645,-0.134341
0.56968,0.341833,0.038434,-0.725151
0.543755,0.332647,-0.08549,-0.629546
0.231067,0.368734,0.411364,-1.273641
0.513695,0.335775,0.320456,-0.45834
0.858473,0.109819,0.06676,0.46297
0.399908,0.380133,-0.248976,-0.439684
0.092851,0.38703,-0.10981,-0.008045
0.708598,0.165942,0.316941,0.474814
0.020111,0.291661,0.16938,0.017677
0.934325,0.442664,1.086549,1.005871
0.871885,0.212009,-0.294657,-0.182422
0.679088,0.316472,0.811647,1.261596
0.780438,0.30985,2.903982,2.029893
0.746578,0.048356,0.517524,0.425137
0.371878,0.358984,-0.915657,-0.518311
0.978759,0.274067,0.051636,-0.304484
0.024552,0.017365,-1.922203,-2.537148
0.972595,0.322316,1.197041,1.162043
0.222446,0.42472,-0.882624,-1.132647
0.615991,0.255131,-0.823413,-1.088274
0.759655,0.499962,0.777669,0.088892
0.743206,0.048341,0.211929,0.279648
0.160189,0.013519,-1.856829,-1.655547
0.434058,0.090669,0.582599,2.0983
0.473625,0.270863,-0.161793,-1.373796
0.852674,0.278462,0.1508,0.416423
0.158709,0.453468,-0.747594,-0.17954
0.424689,0.169451,-0.436838,-0.672029
0.750225,0.117342,-0.755431,-0.578507
0.581964,0.439857,0.104536,0.272207
0.509911,0.285985,-0.160323,-1.010614
0.048783,0.036255,-1.209075,-1.861606
0.66421,0.102663,0.007608,-0.095292
0.159152,0.18027,0.15566,-0.746899
0.749889,0.458595,-0.827518,-0.904061
0.431678,0.125521,1.879778,2.571251
0.761898,0.058701,0.355705,0.303927
0.458305,0.427543,-1.979464,-1.550101
0.647654,0.130312,-0.519207,0.135188
0.869627,0.165301,-1.13853,-0.560107
0.104524,0.329046,1.558506,0.536008
0.76846,0.171206,0.546583,-0.251895
0.510552,0.013153,0.644417,0.866975
0.203693,0.449866,-1.08771,-0.455945
0.199512,0.462333,-1.272018,-0.615833
0.304234,0.37438,-1.711829,-0.906285
0.208972,0.203037,0.791723,0.149456
0.002731,0.180179,1.984894,1.112052
0.617868,0.488212,0.796711,0.832431
0.868284,0.335119,0.438134,0.830154
0.092378,0.462318,-0.126738,0.073185
0.50193,0.218204,0.149862,-0.391053
0.568566,0.470375,1.513753,1.312818
0.218936,0.301106,-1.148441,-1.74157
0.686931,0.136812,0.215005,-0.454881
0.414313,0.183429,-1.363408,-1.468432
0.70695,0.333959,0.126678,0.145067
0.399191,0.158724,0.036679,-0.540108
0.110796,0.472633,-1.482753,-0.330919
0.08658,0.026047,-0.020572,-1.726959
0.234806,0.099977,-0.119544,0.374511
0.617105,0.310201,-0.438087,-1.249142
0.267033,0.221302,-1.129934,-1.618331
0.804791,0.042618,-0.300068,-0.211074
0.694911,0.312795,0.126414,0.820228
0.755169,0.338949,0.686734,0.519552
0.389746,0.411292,-0.555251,-0.534425
0.020233,0.24448,-0.17117,-0.653644
0.020676,0.184253,2.155711,1.185801
0.528191,0.136843,2.35673,2.62492
0.977142,0.423575,-0.506009,-0.485933
0.964691,0.166308,0.561232,0.280427
0.327382,0.497902,-0.180755,-1.043177
0.758419,0.108217,0.163638,-0.491105
0.784314,0.171786,0.777323,-0.291039
0.835294,0.122301,1.383602,1.268286
0.530404,0.156985,1.978304,1.438736
0.335286,0.317617,-1.257423,-1.256557
0.443442,0.084215,1.708933,2.160343
0.862852,0.036927,1.195754,-0.098387
0.971939,0.169619,1.086428,0.252152
0.120546,0.068086,0.69567,-0.347347
0.067063,0.441108,-0.422745,-0.104457
0.315908,0.310903,0.408791,-0.956906
0.504356,0.3037,0.637111,-0.719297
0.067018,0.150042,0.134966,-0.490437
0.105806,0.142992,1.236718,0.390433
0.95436,0.317601,0.492207,0.968615
0.172122,0.348379,0.429498,-1.049181
0.401495,0.231266,-0.53646,-1.13559
0.733074,0.16466,0.633553,0.51981
0.154894,0.446326,-0.589158,0.138324
0.797116,0.272007,1.075832,0.320811
0.448859,0.032349,0.221101,1.545878
0.447333,0.048386,1.138591,2.044372
0.973205,0.292027,-0.933404,0.019051
0.038407,0.093828,0.14587,-0.378402
0.905776,0.107759,-0.514151,-0.092192
0.562753,0.398474,-0.53545,-0.791537
0.445869,0.342794,-0.259293,-0.01981
0.140124,0.172656,0.1998,-0.46224
0.502037,0.383932,-0.136118,-0.779078
0.253712,0.458228,0.280144,0.229234
0.020829,0.401999,-1.539787,-1.073327
0.632166,0.166186,0.286982,0.097985
0.058228,0.367803,0.256005,-0.203071
0.072084,0.329229,1.377185,0.606117
0.960555,0.014878,-2.03804,-0.560934
0.196933,0.202899,0.423791,-0.132065
0.354681,0.477028,-0.821022,-1.20232
0.704219,0.320638,0.007084,0.317706
0.266789,0.264637,0.056396,-1.101916
0.790402,0.290883,3.0236,1.400729
0.88835,0.361837,1.490267,0.894735
0.200107,0.270603,1.428633,0.358434
0.549737,0.342794,-0.314555,-0.764097
0.432898,0.146304,0.158284,0.892203
0.350652,0.041505,0.589149,1.374642
0.66154,0.48397,0.046111,-0.189708
0.147814,0.083558,-1.178982,-1.456497
0.205615,0.192096,0.578488,0.008029
0.967361,0.269139,1.09349,0.495021
0.218158,0.240543,-1.431471,-0.698717
0.155398,0.087434,-1.113359,-1.618579
0.885039,0.282628,-0.185234,0.129167
0.487037,0.129671,0.530349,0.938437
0.658335,0.149722,-0.667654,-0.375349
0.715175,0.351019,-0.925224,-0.259432
0.661067,0.391547,1.398985,0.459951
0.444266,0.251652,-1.15817,-1.876352
0.38735,0.49604,-0.988918,-1.181769
0.831006,0.044877,0.119955,-0.122647
0.107744,0.209186,0.517546,-0.293772
0.753246,0.16025,-0.031484,-0.271451
0.151949,0.07776,-1.346289,-1.463911
0.660029,0.336385,1.115737,1.212908
0.519097,0.254978,0.571011,-0.182711
0.625437,0.058167,0.991926,0.803737
0.874769,0.490135,-0.14962,-0.677529
0.084688,0.402579,-1.622186,-0.987854
0.699535,0.34165,0.202432,0.420927
0.708904,0.19089,1.43816,1.677034
0.981384,0.11603,0.184715,0.500043
0.165133,0.0963,-1.764325,-1.968456
0.54432,0.445472,-0.48051,0.01002
0.707652,0.474846,0.171177,-0.587712
0.454841,0.209461,-2.016684,-1.956749
0.366873,0.367483,-0.150968,-0.197883
0.203525,0.067216,-1.405273,-0.810671
0.702541,0.4327,-0.97823,-0.996455
0.169345,0.444099,-0.678927,-0.104176
0.347631,0.143542,-2.372565,-1.856051
0.017899,0.44239,-1.267931,-0.389301
0.036774,0.331685,0.215772,-0.077546
0.985382,0.201389,-0.297429,-0.535569
0.464393,0.439643,-1.945106,-1.34493
0.291402,0.209796,-0.925263,-1.334809
0.889143,0.102754,0.227673,0.285184
0.856672,0.14696,-0.781248,-0.106202
0.196048,0.335683,-1.483975,-2.572394
0.992004,0.364218,-0.303015,0.467199
0.673884,0.281834,-0.149818,0.847186
0.430335,0.427344,-0.44208,-0.630329
0.348669,0.481209,-0.495215,-0.979148
0.280003,0.049989,0.34289,0.745409
0.595743,0.341054,-0.405574,-1.024093
0.314305,0.187121,-0.610225,-0.905097
0.575677,0.181567,-0.165494,-0.764033
0.756695,0.39237,0.863786,0.815922
0.838224,0.415579,-1.017175,-0.522649
0.408835,0.398779,0.148725,-0.029365
0.487984,0.035157,0.13753,0.949752
0.17203,0.350729,0.375913,-0.974853
0.27039,0.109926,1.474733,1.223977
0.360372,0.004669,0.356023,1.015142
0.556298,0.313863,-0.390976,-0.903324
0.854536,0.169039,-1.51303,-0.701504
0.043778,0.178698,0.101612,0.061897
0.090379,0.218982,0.860465,0.240286
0.332326,0.320104,-0.855483,-1.096129
0.014878,0.443992,-0.264175,-0.087077
0.543084,0.114366,0.819525,1.719499
0.065431,0.019623,-1.775822,-2.474487
0.174502,0.361807,0.065501,-0.685606
0.038987,0.120989,0.181383,-0.490147
0.525444,0.223041,0.818251,-0.344022
0.303487,0.351492,-1.440325,-1.146735
0.935302,0.456565,0.282037,0.655172
0.381003,0.283467,-1.133558,-1.82601
0.209537,0.303304,-0.563456,-1.773753
0.756542,0.200824,0.166987,0.202134
0.433921,0.499535,-0.274935,0.080946
0.489723,0.414405,-0.801172,-1.166623
0.106065,0.344198,1.325627,0.607095
0.807965,0.172824,-0.158537,-0.229765
0.642664,0.272862,1.429522,0.216569
0.454597,0.307393,-1.599843,-1.330236
0.685237,0.283528,0.831552,1.363267
0.332082,0.282856,-0.807337,-1.851192
0.236957,0.402426,-0.829372,-1.610601
0.887404,0.461387,-0.37579,-0.258541
0.125002,0.126696,0.250277,-0.667634
0.033707,0.226017,-0.178864,-0.389576
0.250553,0.249577,0.681267,-0.339292
0.891707,0.200031,-0.741465,-0.713659
0.111528,0.139651,0.782776,0.18
0.325246,0.232868,-0.81672,-1.334704
0.273869,0.011933,-0.209623,0.186701
0.405112,0.001968,-0.155764,0.400033
0.221988,0.159854,2.112858,0.781255
0.775448,0.199527,0.119632,0.019188
0.800168,0.175082,0.638564,-0.119466
0.837659,0.061906,0.867338,0.587397
0.156756,0.430686,0.109097,0.618387
0.881529,0.401068,0.711209,0.485362
0.672923,0.314794,0.849324,1.275643
0.980682,0.335332,1.985023,1.406158
0.45034,0.040024,0.777795,1.813107
0.867979,0.355612,0.748092,0.90055
0.379629,0.125246,0.024536,0.435495
0.138415,0.463111,-0.383023,-0.124267
0.158434,0.00412,-1.657,-1.606309
0.994293,0.389349,-0.19079,-0.382257
0.493446,0.213687,-0.747689,-0.775602
0.255085,0.433845,0.888012,0.190497
0.871519,0.235492,0.423071,0.302708
0.705394,0.178698,1.188139,1.097846
0.136019,0.434897,0.588338,0.954996
0.008957,0.144076,0.42418,-0.650377
0.125124,0.387228,1.748393,1.228869
0.99321,0.407645,-1.178925,-0.937386
0.001785,0.092119,-1.015469,-1.312088
0.261097,0.115496,-0.203937,0.569531
0.21268,0.303929,-0.537692,-1.872492
0.201373,0.417227,-1.050402,-1.233321
0.61326,0.240406,-0.443172,-0.740002
0.665232,0.430243,0.440465,-0.326301
0.819425,0.18175,0.182344,-0.54113
0.916396,0.018433,0.355573,-0.021208
0.701213,0.374792,0.811059,0.771233
0.106218,0.129763,0.310173,-0.075844
0.225299,0.298924,-0.02643,-1.461809
0.916854,0.294347,0.113813,0.23158
0.232731,0.2822,0.503229,-0.739534
0.49659,0.478157,0.723565,1.18357
0.080812,0.049638,0.523401,-0.924532
0.783764,0.362371,0.86158,1.413417
0.546761,0.175692,-1.139603,-0.658302
0.713634,0.329595,-0.049532,-0.086909
0.913619,0.114015,0.038209,0.260528
0.204196,0.367178,-1.310373,-1.830622
0.099336,0.336095,1.516945,0.580677
0.777584,0.350668,1.73375,1.627565
0.080034,0.353902,0.483087,0.474493
0.83061,0.48336,-0.283966,-0.860135
0.834913,0.483146,0.603895,-0.698127
0.841657,0.363912,0.707304,0.58359
0.955062,0.370138,0.212517,0.736412
0.792248,0.439826,-0.346375,-0.474594
0.937514,0.311116,0.091549,0.629611
0.459403,0.491707,0.425502,0.84618
0.635111,0.368475,0.529335,0.063495
0.130083,0.413733,1.135504,1.116716
0.53785,0.424109,-1.130128,-0.375022
0.262684,0.324422,-1.312263,-2.313169
0.429694,0.288701,-1.112765,-1.728942
0.856611,0.46598,-0.991841,-1.369862
0.617273,0.017044,1.116239,1.014429
0.795758,0.048631,-0.010519,0.021267
0.211872,0.33286,-1.610111,-2.831408
0.496193,0.142748,0.462852,0.831261
0.838773,0.423804,-0.883876,-0.514253
0.575204,0.376287,-0.630035,-1.23353
0.701823,0.288655,0.234376,1.11949
0.165255,0.286717,-0.516429,-0.82857
0.679973,0.489509,0.301038,0.117845
0.101488,0.330907,2.063748,0.604768
0.731151,0.216709,2.430005,2.247192
0.480995,0.269383,-0.187284,-1.216185
0.831647,0.24744,0.334601,0.408182
0.897246,0.276921,0.460819,0.480314
0.367086,0.055299,0.314127,1.122013
0.800778,0.090684,-0.431129,-0.495954
0.902693,0.048753,0.386156,0.064871
0.628244,0.060578,0.616573,0.691608
0.894682,0.125154,1.692492,1.12856
0.896452,0.017395,-0.781262,-0.346342
0.515938,0.406348,-0.357689,-0.705459
0.684886,0.408301,-0.184754,-0.152115
0.244923,0.328634,-2.307743,-2.741715
0.434012,0.335256,-0.006541,-0.218929
0.954452,0.103517,-1.236151,-0.038642
0.259846,0.141634,0.612504,0.291928
0.84744,0.258244,1.502602,1.108245
0.475349,0.279759,-0.763542,-1.448507
0.019974,0.339971,-0.387701,-0.67353
0.557778,0.213107,-1.285134,-1.639654
0.898497,0.430549,0.095608,0.534104
0.849485,0.308324,1.583316,1.210603
0.735805,0.020676,0.469424,0.154653
0.216861,0.215961,0.285814,0.123675
0.673854,0.131334,-0.371144,-0.318512
0.143114,0.200687,-0.943565,-0.893538
0.248676,0.267567,0.173496,-0.644263
0.029007,0.338674,-0.386199,-0.589602
0.183413,0.090898,-0.25476,-0.88036
0.738689,0.404913,0.308911,0.599669
0.468482,0.014405,0.771066,2.155375
0.349493,0.401511,0.782975,0.993166
0.262989,0.344717,-1.923517,-2.797757
0.721508,0.304448,-0.164996,0.292577
0.939132,0.230793,0.500198,0.11184
0.070893,0.352407,0.432368,0.314018
0.518715,0.292576,-0.169417,-1.017504
0.853162,0.124483,0.166487,0.801463
0.881331,0.037354,0.921612,0.040328
0.19118,0.313069,-0.538142,-2.307884
0.55584,0.292638,0.000408,-0.647062
0.494575,0.267582,0.402664,-0.761271
0.341909,0.278386,-1.167803,-1.993075
0.768231,0.041764,1.196194,0.730726
0.142519,0.452918,-0.338873,0.175855
0.698512,0.216159,3.461437,3.522248
0.025559,0.181659,1.419198,0.856334
0.941299,0.190784,-0.583035,-0.463132
0.084794,0.172442,0.421532,-0.327682
0.163363,0.462654,-0.394246,-0.187822
0.87335,0.487556,-0.349883,-0.788465
0.472206,0.354955,0.222998,0.484859
0.664424,0.26215,1.931133,1.704957
0.422324,0.113176,1.545489,2.764478
0.500114,0.181338,-1.403182,-0.913548
0.195056,0.436133,-0.751784,-0.636572
0.916945,0.310369,-0.372828,0.194217
0.921828,0.440711,1.047449,1.161997
0.655299,0.263203,1.393347,1.313731
0.301671,0.444266,1.010235,0.445207
0.87216,0.064729,1.055752,0.2466
0.538537,0.376059,-0.507275,-1.302722
0.440345,0.03238,0.051111,1.275398
0.69659,0.063615,0.200774,-0.349056
0.576013,0.067445,-0.109243,0.630784
0.053117,0.197894,0.088278,0.364378
0.948974,0.089616,-1.526799,-0.549836
0.850858,0.391775,-0.429369,-0.313211
0.820752,0.295918,1.220924,0.855445
0.228504,0.361486,0.506526,-1.308215
0.084581,0.315969,-0.240125,-0.01454
0.751247,0.412802,-1.076536,-0.170691
0.398978,0.099306,2.611455,2.373271
0.922576,0.014191,0.07345,0.029325
0.37438,0.31371,-1.414861,-1.742896
0.344518,0.370687,0.389593,0.550372
0.855299,0.442008,-0.1106,-0.47084
0.554818,0.165713,0.890589,0.342936
0.077287,0.298238,0.188141,-0.11113
0.545403,0.1823,-1.243521,-1.090139
0.029725,0.467659,0.769031,0.798877
0.660212,0.238209,0.933422,1.333651
0.134035,0.228717,1.452292,0.603198
0.409506,0.237598,-0.615242,-1.216493
0.438087,0.229725,-1.28548,-1.619995
0.455695,0.015427,-0.104424,1.595229
0.105257,0.061036,0.877436,-0.272664
0.934722,0.004379,-0.040805,-0.166582
0.111727,0.347341,1.261648,0.506429
0.253025,0.323613,-2.018096,-2.557919
0.98349,0.200687,0.072683,-0.433746
0.904738,0.266545,1.001193,0.711224
0.657786,0.259266,2.321467,1.668317
0.770871,0.118822,0.54161,-0.460775
0.620142,0.180957,0.581947,0.214334
0.333761,0.487678,0.264627,-0.66735
0.508598,0.47686,0.683658,1.07899
0.11078,0.389639,-0.127269,0.632057
0.935286,0.403159,0.294395,0.830222
0.743389,0.196765,1.122437,0.940441
0.891157,0.265843,0.173635,0.306878
0.663355,0.034348,0.632616,0.471231
0.647807,0.393729,1.224384,0.471312
0.045533,0.032792,-0.553219,-1.762113
0.159731,0.125139,-0.955578,-1.490054
0.232486,0.23827,-0.784958,-0.537241
0.985718,0.295262,-0.457913,-0.33207
0.025788,0.352605,-0.614641,-0.715216
0.211948,0.340307,-1.384112,-2.615472
0.424475,0.007446,0.663054,1.311166
0.582803,0.175235,-0.372513,-0.615856
0.745464,0.12253,-0.441515,-0.536726
0.144549,0.212634,-0.04454,-0.417481
0.950301,0.165408,0.187988,0.097721
0.675532,0.427863,-0.136111,-0.454988
0.870115,0.170001,-1.493034,-0.749
0.199374,0.206989,0.215696,-0.04178
0.995392,0.206119,-0.874773,-0.959562
0.652125,0.484367,0.239037,0.048213
0.917021,0.100084,-0.628919,-0.449489
0.431235,0.186999,-1.627828,-1.638524
0.499733,0.07216,0.570009,0.937026
0.18703,0.316808,-0.79527,-2.284853
0.80029,0.471504,-0.409237,-0.403456
0.106096,0.253864,0.943863,0.493131
0.030625,0.144778,-0.016959,-0.712282
0.522866,0.29276,-0.568844,-1.008655
0.079438,0.118868,0.826853,0.226928
0.883619,0.469535,-0.036807,-0.382796
0.946929,0.092317,-1.264342,-0.496155
0.968124,0.212467,0.758752,0.233051
0.145617,0.485176,-1.175944,-0.531902
0.793576,0.073533,0.074924,-0.52505
0.650202,0.36701,-0.28399,-0.108092
0.113207,0.152407,1.294459,0.355794
0.54435,0.041917,0.050415,0.859152
0.865156,0.273503,-0.495914,0.030735
0.3505,0.023789,0.786238,1.486256
0.483116,0.209689,-1.632905,-1.387396
0.540642,0.185779,-1.341103,-1.16758
0.858747,0.398199,0.08,-0.159717
0.888792,0.110918,0.411146,0.589319
0.733883,0.241901,2.246083,2.589071
0.914199,0.220127,0.039269,-0.741318
0.442679,0.325475,-0.774562,-0.405952
0.759335,0.480507,0.942317,-0.356519
0.730037,0.352636,-0.859592,-0.234035
0.461051,0.349248,-0.285891,0.132491
0.952132,0.476707,-0.443119,-0.173591
0.837201,0.139727,1.471572,1.234723
0.340215,0.462943,-0.340318,-0.439333
0.841077,0.089296,1.075338,0.680197
0.40972,0.427604,-1.663724,-0.816535
0.353994,0.474159,-1.243625,-1.270368
0.735988,0.188205,1.596514,1.279746
0.726635,0.237873,2.230958,2.713483
0.392401,0.068223,-0.018418,0.794783
0.932158,0.3794,0.138283,0.412536
0.030335,0.267292,-0.491562,-0.719363
0.13962,0.206928,-1.065096,-0.847793
0.210407,0.058,-0.921363,-0.655759
0.109209,0.384283,1.24246,0.868825
0.083864,0.294209,0.812757,-0.066953
0.837812,0.319783,0.771695,1.149096
0.89868,0.42533,0.300101,0.591479
0.136522,0.456275,-0.279659,0.165871
0.415793,0.187091,-1.563905,-1.610037
0.696483,0.430488,-0.782165,-0.859776
0.482246,0.131884,0.145229,0.598965
0.914336,0.267597,1.240839,0.700379
0.970199,0.45803,-0.437607,-0.44051
0.699046,0.29218,-0.212194,0.833497
0.663264,0.359243,0.362164,0.422905
0.985916,0.149569,0.645465,0.660579
0.240375,0.43328,0.413771,-0.075559
0.256703,0.059586,0.052518,0.429912
0.570108,0.487541,1.444893,1.623623
0.677745,0.237919,1.983898,2.301492
0.500237,0.285023,-0.783045,-1.198812
0.729931,0.493126,-0.730329,-1.306406
0.516579,0.272236,-0.166254,-0.774715
0.240482,0.106096,-0.457095,0.336357
0.960723,0.301717,0.900558,0.836407
0.63888,0.118349,1.277019,1.155919
0.341482,0.115145,-0.879483,-0.380379
0.928603,0.380117,0.185979,0.404987
0.985153,0.187121,0.330555,-0.066715
0.452628,0.121843,1.008992,1.511813
0.746609,0.476768,-0.378812,-1.376811
0.679973,0.279637,0.173613,1.142153
0.286534,0.299107,-1.041609,-1.790418
0.844022,0.232364,0.490464,0.164174
0.935409,0.34548,0.738023,1.476714
0.154894,0.238727,0.5169,0.492349
0.538979,0.292409,1.066141,-0.269804
0.276829,0.279423,0.295288,-1.503059
0.129946,0.279271,1.063579,0.21359
0.554421,0.336492,0.058455,-0.663055
0.64387,0.473533,1.512321,0.366919
0.925261,0.18967,-0.113205,-0.607174
0.550042,0.067704,0.277104,0.969851
0.765728,0.269215,1.711864,1.195954
0.937819,0.352529,0.950309,1.492904
0.081224,0.369451,1.585389,0.918254
0.865553,0.300893,1.413145,1.030601
0.467262,0.329,-0.114835,-0.259079
0.654475,0.184314,1.121881,0.67066
0.333898,0.021088,0.637392,1.030341
0.326986,0.06363,0.153774,0.886118
0.402258,0.175647,-1.318508,-1.200091
0.426612,0.120821,1.996677,2.730395
0.668147,0.382834,0.337009,0.355919
0.360525,0.080735,-0.635582,0.78345
0.241413,0.055207,0.234339,0.102291
0.942245,0.422217,0.236988,0.685401
0.181308,0.00528,-1.662658,-1.230082
0.902708,0.439536,0.709706,0.716438
0.853834,0.340291,1.120787,1.039016
0.410849,0.4981,-0.39578,-0.416181
0.661326,0.1149,1.281217,0.429739
0.931548,0.300771,0.109123,0.419061
0.548196,0.392462,0.170034,-0.617457
0.297688,0.452094,1.363557,0.316922
0.286717,0.452735,0.114706,-0.070131
0.367819,0.299016,-1.879517,-2.365003
0.819577,0.472587,-0.197889,-0.495075
0.955505,0.156207,0.989089,0.337142
0.101701,0.08249,0.886057,0.081426
0.291676,0.439338,-0.051448,0.090362
0.327352,0.217105,-0.445958,-0.966536
0.73991,0.387411,0.862947,1.102756
0.340246,0.257145,-0.796264,-1.561772
